ano,cod_mun,num_obt,mês,ano_mes,qtd_fam,vlr_bnf
2016,211000,18,10,201610,10930,2266377.0
2016,211000,18,11,201611,10825,2237654.0
2016,211000,18,12,201612,10870,2223906.0
2004,211003,11,1,200401,1262,96730.0
2004,211003,11,2,200402,1262,96730.0
2004,211003,11,3,200403,1262,96730.0
2004,211003,11,4,200404,1262,96100.0
2004,211003,11,5,200405,1262,95950.0
2004,211003,11,6,200406,1262,95710.0
2004,211003,11,7,200407,1262,95545.0
2004,211003,11,8,200408,1262,95320.0
2004,211003,11,9,200409,1343,101170.0
2004,211003,11,10,200410,1391,102349.0
2004,211003,11,11,200411,1428,103290.0
2004,211003,11,12,200412,1401,102780.0
2005,211003,8,1,200501,1405,101097.0
2005,211003,8,2,200502,1405,101097.0
2005,211003,8,3,200503,1406,101162.0
2005,211003,8,4,200504,1417,101505.0
2005,211003,8,5,200505,1574,114680.0
2005,211003,8,6,200506,1574,114680.0
2005,211003,8,7,200507,1747,125358.0
2005,211003,8,8,200508,1845,132778.0
2005,211003,8,9,200509,1845,132778.0
2005,211003,8,10,200510,2167,154489.0
2005,211003,8,11,200511,2187,155838.0
2005,211003,8,12,200512,2373,166379.0
2006,211003,5,1,200601,2355,162299.0
2006,211003,5,2,200602,2344,161664.0
2006,211003,5,3,200603,2350,161578.0
2006,211003,5,4,200604,2442,167586.0
2006,211003,5,5,200605,2693,182604.0
2006,211003,5,6,200606,3488,237040.0
2006,211003,5,7,200607,3491,239894.0
2006,211003,5,8,200608,3489,239834.0
2006,211003,5,9,200609,3447,236684.0
2006,211003,5,10,200610,3459,237968.0
2006,211003,5,11,200611,3436,237116.0
2006,211003,5,12,200612,3350,232648.0
2007,211003,3,1,200701,3345,232229.0
2007,211003,3,2,200702,3343,232222.0
2007,211003,3,3,200703,3342,232535.0
2007,211003,3,4,200704,3352,234100.0
2007,211003,3,5,200705,3351,234839.0
2007,211003,3,6,200706,3305,232094.0
2007,211003,3,7,200707,3303,232614.0
2007,211003,3,8,200708,3295,273224.0
2007,211003,3,9,200709,3299,274880.0
2007,211003,3,10,200710,3298,274322.0
2007,211003,3,11,200711,3293,274162.0
2007,211003,3,12,200712,3286,273929.0
2008,211003,1,1,200801,3284,273823.0
2008,211003,1,2,200802,3267,271831.0
2008,211003,1,3,200803,3233,275725.0
2008,211003,1,4,200804,3246,277715.0
2008,211003,1,5,200805,3263,280699.0
2008,211003,1,6,200806,3261,280679.0
2008,211003,1,7,200807,3234,300989.0
2008,211003,1,8,200808,3219,299547.0
2008,211003,1,9,200809,3210,299829.0
2008,211003,1,10,200810,3155,289857.0
2008,211003,1,11,200811,3134,292005.0
2008,211003,1,12,200812,3108,290603.0
2009,211003,4,1,200901,3152,290013.0
2009,211003,4,2,200902,3132,289199.0
2009,211003,4,3,200903,3106,287007.0
2009,211003,4,4,200904,3107,287507.0
2009,211003,4,5,200905,3105,287853.0
2009,211003,4,6,200906,3093,291743.0
2009,211003,4,7,200907,3090,291689.0
2009,211003,4,8,200908,3090,291659.0
2009,211003,4,9,200909,3018,314054.0
2009,211003,4,10,200910,2986,312704.0
2009,211003,4,11,200911,2963,309986.0
2009,211003,4,12,200912,2947,309148.0
2010,211003,3,1,201001,2937,296432.0
2010,211003,3,2,201002,3056,311037.0
2010,211003,3,3,201003,3025,307703.0
2010,211003,3,4,201004,3022,310352.0
2010,211003,3,5,201005,3016,315255.0
2010,211003,3,6,201006,3014,312256.0
2010,211003,3,7,201007,2966,305519.0
2010,211003,3,8,201008,2977,308846.0
2010,211003,3,9,201009,2988,334532.0
2010,211003,3,10,201010,2965,315562.0
2010,211003,3,11,201011,2946,307937.0
2010,211003,3,12,201012,2918,305142.0
2011,211003,7,1,201101,2970,299935.0
2011,211003,7,2,201102,2975,298796.0
2011,211003,7,3,201103,2971,298242.0
2011,211003,7,4,201104,2972,352542.0
2011,211003,7,5,201105,2954,350520.0
2011,211003,7,6,201106,2945,353346.0
2011,211003,7,7,201107,2939,356318.0
2011,211003,7,8,201108,2878,362426.0
2011,211003,7,9,201109,2989,391230.0
2011,211003,7,10,201110,2966,388356.0
2011,211003,7,11,201111,3113,410176.0
2011,211003,7,12,201112,3166,417186.0
2012,211003,5,1,201201,3178,405434.0
2012,211003,5,2,201202,3174,406704.0
2012,211003,5,3,201203,3151,408772.0
2012,211003,5,4,201204,3163,415982.0
2012,211003,5,5,201205,3209,422572.0
2012,211003,5,6,201206,3179,505040.0
2012,211003,5,7,201207,3163,510054.0
2012,211003,5,8,201208,3211,521482.0
2012,211003,5,9,201209,3206,523128.0
2012,211003,5,10,201210,3208,525896.0
2012,211003,5,11,201211,3209,524512.0
2012,211003,5,12,201212,3210,574496.0
2013,211003,2,1,201301,3188,563460.0
2013,211003,2,2,201302,3139,563766.0
2013,211003,2,3,201303,3165,597776.0
2013,211003,2,4,201304,3158,595182.0
2013,211003,2,5,201305,3101,594800.0
2013,211003,2,6,201306,3082,602378.0
2013,211003,2,7,201307,3228,662032.0
2013,211003,2,8,201308,3193,666094.0
2013,211003,2,9,201309,3218,700354.0
2013,211003,2,10,201310,3212,706920.0
2013,211003,2,11,201311,3198,712014.0
2013,211003,2,12,201312,3195,730600.0
2014,211003,5,1,201401,3192,745930.0
2014,211003,5,2,201402,3204,753298.0
2014,211003,5,3,201403,3275,775608.0
2014,211003,5,4,201404,3281,785716.0
2014,211003,5,5,201405,3272,790036.0
2014,211003,5,6,201406,3264,877207.0
2014,211003,5,7,201407,3342,909049.0
2014,211003,5,8,201408,3325,906862.0
2014,211003,5,9,201409,3332,913858.0
2014,211003,5,10,201410,3335,919595.0
2014,211003,5,11,201411,3325,919658.0
2014,211003,5,12,201412,3314,919415.0
2015,211003,6,1,201501,3311,918783.0
2015,211003,6,2,201502,3313,923246.0
2015,211003,6,3,201503,3310,924795.0
2015,211003,6,4,201504,3281,923178.0
2015,211003,6,5,201505,3289,926205.0
2015,211003,6,6,201506,3296,929917.0
2015,211003,6,7,201507,3305,926052.0
2015,211003,6,8,201508,3296,910453.0
2015,211003,6,9,201509,3251,897957.0
2015,211003,6,10,201510,3197,889092.0
2015,211003,6,11,201511,3243,901643.0
2015,211003,6,12,201512,3268,907593.0
2016,211003,4,1,201601,3364,929307.0
2016,211003,4,2,201602,3363,928430.0
2016,211003,4,3,201603,3368,930232.0
2016,211003,4,4,201604,3354,930642.0
2016,211003,4,5,201605,3348,930282.0
2016,211003,4,6,201606,3339,929932.0
2016,211003,4,7,201607,3327,1027631.0
2016,211003,4,8,201608,3307,1026773.0
2016,211003,4,9,201609,3353,1059564.0
2016,211003,4,10,201610,3332,1045234.0
2016,211003,4,11,201611,3285,1035632.0
2016,211003,4,12,201612,3302,1048857.0
2004,211010,7,1,200401,825,61460.0
2004,211010,7,2,200402,825,61460.0
2004,211010,7,3,200403,825,61460.0
2004,211010,7,4,200404,825,60785.0
2004,211010,7,5,200405,825,60695.0
2004,211010,7,6,200406,825,60635.0
2004,211010,7,7,200407,825,60545.0
2004,211010,7,8,200408,825,60395.0
2004,211010,7,9,200409,1546,114065.0
2004,211010,7,10,200410,2426,185298.0
2004,211010,7,11,200411,2441,186121.0
2004,211010,7,12,200412,2419,185731.0
2005,211010,6,1,200501,2420,184162.0
2005,211010,6,2,200502,2420,184162.0
2005,211010,6,3,200503,2420,184162.0
2005,211010,6,4,200504,2425,184549.0
2005,211010,6,5,200505,2556,195180.0
2005,211010,6,6,200506,2554,195142.0
2005,211010,6,7,200507,2609,199142.0
2005,211010,6,8,200508,2612,199346.0
2005,211010,6,9,200509,2612,199346.0
2005,211010,6,10,200510,2648,198878.0
2005,211010,6,11,200511,2655,199514.0
2005,211010,6,12,200512,2879,215394.0
2006,211010,11,1,200601,2899,214013.0
2006,211010,11,2,200602,3029,228866.0
2006,211010,11,3,200603,3050,232082.0
2006,211010,11,4,200604,3149,239211.0
2006,211010,11,5,200605,3657,273643.0
2006,211010,11,6,200606,4313,320076.0
2006,211010,11,7,200607,4244,315735.0
2006,211010,11,8,200608,4251,317507.0
2006,211010,11,9,200609,4251,317974.0
2006,211010,11,10,200610,4241,318811.0
2006,211010,11,11,200611,4235,319365.0
2006,211010,11,12,200612,4160,314238.0
2007,211010,12,1,200701,4150,308690.0
2007,211010,12,2,200702,4156,309493.0
2007,211010,12,3,200703,4083,304878.0
2007,211010,12,4,200704,3970,296854.0
2007,211010,12,5,200705,3937,295609.0
2007,211010,12,6,200706,3923,294963.0
2007,211010,12,7,200707,3918,296234.0
2007,211010,12,8,200708,3930,349538.0
2007,211010,12,9,200709,3936,350228.0
2007,211010,12,10,200710,3937,351042.0
2007,211010,12,11,200711,3939,352132.0
2007,211010,12,12,200712,3938,352601.0
2008,211010,8,1,200801,3964,358004.0
2008,211010,8,2,200802,3953,355849.0
2008,211010,8,3,200803,3955,362870.0
2008,211010,8,4,200804,3965,364958.0
2008,211010,8,5,200805,3970,367944.0
2008,211010,8,6,200806,3968,369714.0
2008,211010,8,7,200807,3959,400551.0
2008,211010,8,8,200808,3965,402373.0
2008,211010,8,9,200809,3951,402356.0
2008,211010,8,10,200810,3904,384256.0
2008,211010,8,11,200811,3911,399413.0
2008,211010,8,12,200812,3923,400717.0
2009,211010,6,1,200901,3952,401589.0
2009,211010,6,2,200902,3945,402519.0
2009,211010,6,3,200903,3946,403067.0
2009,211010,6,4,200904,3925,400639.0
2009,211010,6,5,200905,3925,401265.0
2009,211010,6,6,200906,3853,391987.0
2009,211010,6,7,200907,3809,387159.0
2009,211010,6,8,200908,3784,386084.0
2009,211010,6,9,200909,3720,417011.0
2009,211010,6,10,200910,4036,450950.0
2009,211010,6,11,200911,4030,450800.0
2009,211010,6,12,200912,4026,450954.0
2010,211010,11,1,201001,4083,440871.0
2010,211010,11,2,201002,4369,467882.0
2010,211010,11,3,201003,4361,469496.0
2010,211010,11,4,201004,4364,469891.0
2010,211010,11,5,201005,4386,475917.0
2010,211010,11,6,201006,4390,475122.0
2010,211010,11,7,201007,4362,472981.0
2010,211010,11,8,201008,4356,475781.0
2010,211010,11,9,201009,4347,477024.0
2010,211010,11,10,201010,4333,482170.0
2010,211010,11,11,201011,4330,481903.0
2010,211010,11,12,201012,4314,480811.0
2011,211010,7,1,201101,4317,464010.0
2011,211010,7,2,201102,4597,492685.0
2011,211010,7,3,201103,4607,493762.0
2011,211010,7,4,201104,4606,584342.0
2011,211010,7,5,201105,4603,584852.0
2011,211010,7,6,201106,4607,587314.0
2011,211010,7,7,201107,4603,586524.0
2011,211010,7,8,201108,4559,597044.0
2011,211010,7,9,201109,4838,650696.0
2011,211010,7,10,201110,4816,649318.0
2011,211010,7,11,201111,4817,648986.0
2011,211010,7,12,201112,4908,658102.0
2012,211010,6,1,201201,4985,644368.0
2012,211010,6,2,201202,4975,646484.0
2012,211010,6,3,201203,4980,649074.0
2012,211010,6,4,201204,4966,656006.0
2012,211010,6,5,201205,5065,667976.0
2012,211010,6,6,201206,5065,775140.0
2012,211010,6,7,201207,4989,793782.0
2012,211010,6,8,201208,4995,825850.0
2012,211010,6,9,201209,5001,837092.0
2012,211010,6,10,201210,5016,850512.0
2012,211010,6,11,201211,5039,855894.0
2012,211010,6,12,201212,5057,943346.0
2013,211010,7,1,201301,5056,923184.0
2013,211010,7,2,201302,5006,1038054.0
2013,211010,7,3,201303,5085,1114786.0
2013,211010,7,4,201304,5083,1114676.0
2013,211010,7,5,201305,5099,1135110.0
2013,211010,7,6,201306,5078,1141962.0
2013,211010,7,7,201307,5159,1156016.0
2013,211010,7,8,201308,5168,1165282.0
2013,211010,7,9,201309,5176,1173874.0
2013,211010,7,10,201310,5170,1176142.0
2013,211010,7,11,201311,5155,1181600.0
2013,211010,7,12,201312,5162,1189512.0
2014,211010,4,1,201401,5160,1195688.0
2014,211010,4,2,201402,5171,1202078.0
2014,211010,4,3,201403,5131,1204688.0
2014,211010,4,4,201404,5139,1223458.0
2014,211010,4,5,201405,5098,1222310.0
2014,211010,4,6,201406,5122,1369890.0
2014,211010,4,7,201407,5508,1447817.0
2014,211010,4,8,201408,5468,1451678.0
2014,211010,4,9,201409,5477,1461807.0
2014,211010,4,10,201410,5481,1469872.0
2014,211010,4,11,201411,5482,1482908.0
2014,211010,4,12,201412,5470,1486136.0
2015,211010,5,1,201501,5470,1505526.0
2015,211010,5,2,201502,5470,1515345.0
2015,211010,5,3,201503,5469,1520832.0
2015,211010,5,4,201504,5423,1524485.0
2015,211010,5,5,201505,5438,1541261.0
2015,211010,5,6,201506,5408,1544127.0
2015,211010,5,7,201507,5411,1552541.0
2015,211010,5,8,201508,5403,1545440.0
2015,211010,5,9,201509,5316,1530629.0
2015,211010,5,10,201510,5269,1516116.0
2015,211010,5,11,201511,5155,1485364.0
2015,211010,5,12,201512,5145,1485463.0
2016,211010,12,1,201601,5516,1544912.0
2016,211010,12,2,201602,5512,1548681.0
2016,211010,12,3,201603,5434,1543981.0
2016,211010,12,4,201604,5437,1557785.0
2016,211010,12,5,201605,5400,1556374.0
2016,211010,12,6,201606,5397,1564282.0
2016,211010,12,7,201607,5397,1741733.0
2016,211010,12,8,201608,5385,1737990.0
2016,211010,12,9,201609,5432,1749639.0
2016,211010,12,10,201610,5416,1755390.0
2016,211010,12,11,201611,5231,1722616.0
2016,211010,12,12,201612,5284,1750967.0
2004,211020,9,1,200401,938,74605.0
2004,211020,9,2,200402,938,74605.0
2004,211020,9,3,200403,938,74605.0
2004,211020,9,4,200404,938,74110.0
2004,211020,9,5,200405,938,73990.0
2004,211020,9,6,200406,938,73930.0
2004,211020,9,7,200407,938,73795.0
2004,211020,9,8,200408,938,73645.0
2004,211020,9,9,200409,941,73575.0
2004,211020,9,10,200410,966,74150.0
2004,211020,9,11,200411,970,74099.0
2004,211020,9,12,200412,956,75256.0
2005,211020,11,1,200501,961,72471.0
2005,211020,11,2,200502,959,72341.0
2005,211020,11,3,200503,959,72341.0
2005,211020,11,4,200504,960,72406.0
2005,211020,11,5,200505,969,72961.0
2005,211020,11,6,200506,969,72961.0
2005,211020,11,7,200507,977,73111.0
2005,211020,11,8,200508,972,72903.0
2005,211020,11,9,200509,972,72903.0
2005,211020,11,10,200510,1413,103191.0
2005,211020,11,11,200511,1535,110377.0
2005,211020,11,12,200512,1752,123584.0
2006,211020,6,1,200601,1752,122202.0
2006,211020,6,2,200602,1755,121664.0
2006,211020,6,3,200603,1755,121664.0
2006,211020,6,4,200604,1755,121664.0
2006,211020,6,5,200605,2022,140730.0
2006,211020,6,6,200606,2252,159872.0
2006,211020,6,7,200607,2260,161570.0
2006,211020,6,8,200608,2248,160796.0
2006,211020,6,9,200609,2245,160431.0
2006,211020,6,10,200610,2249,160793.0
2006,211020,6,11,200611,2941,207607.0
2006,211020,6,12,200612,2917,206915.0
2007,211020,8,1,200701,2908,203318.0
2007,211020,8,2,200702,2915,203785.0
2007,211020,8,3,200703,3019,212592.0
2007,211020,8,4,200704,3007,211754.0
2007,211020,8,5,200705,3007,211769.0
2007,211020,8,6,200706,2981,219003.0
2007,211020,8,7,200707,3285,241535.0
2007,211020,8,8,200708,3288,284537.0
2007,211020,8,9,200709,3441,297987.0
2007,211020,8,10,200710,3629,315531.0
2007,211020,8,11,200711,3640,318025.0
2007,211020,8,12,200712,3660,320179.0
2008,211020,7,1,200801,4006,351887.0
2008,211020,7,2,200802,4053,356555.0
2008,211020,7,3,200803,4069,365960.0
2008,211020,7,4,200804,4083,367848.0
2008,211020,7,5,200805,4092,373896.0
2008,211020,7,6,200806,4093,374616.0
2008,211020,7,7,200807,4093,404760.0
2008,211020,7,8,200808,4091,403852.0
2008,211020,7,9,200809,4596,450198.0
2008,211020,7,10,200810,4581,430682.0
2008,211020,7,11,200811,4644,458564.0
2008,211020,7,12,200812,4612,456156.0
2009,211020,10,1,200901,4648,455272.0
2009,211020,10,2,200902,4628,454488.0
2009,211020,10,3,200903,4640,456794.0
2009,211020,10,4,200904,4643,457242.0
2009,211020,10,5,200905,4639,457394.0
2009,211020,10,6,200906,4639,458296.0
2009,211020,10,7,200907,4643,459282.0
2009,211020,10,8,200908,4645,459676.0
2009,211020,10,9,200909,4652,507017.0
2009,211020,10,10,200910,5050,550991.0
2009,211020,10,11,200911,5045,552149.0
2009,211020,10,12,200912,5037,552658.0
2010,211020,5,1,201001,5046,533432.0
2010,211020,5,2,201002,5225,552803.0
2010,211020,5,3,201003,5219,551911.0
2010,211020,5,4,201004,5212,553088.0
2010,211020,5,5,201005,5191,551414.0
2010,211020,5,6,201006,5200,554921.0
2010,211020,5,7,201007,5155,551582.0
2010,211020,5,8,201008,5156,552542.0
2010,211020,5,9,201009,5160,553852.0
2010,211020,5,10,201010,5139,553725.0
2010,211020,5,11,201011,5109,552092.0
2010,211020,5,12,201012,5101,552113.0
2011,211020,8,1,201101,5098,531918.0
2011,211020,8,2,201102,5491,570412.0
2011,211020,8,3,201103,5488,570471.0
2011,211020,8,4,201104,5495,668436.0
2011,211020,8,5,201105,5498,668804.0
2011,211020,8,6,201106,5484,666980.0
2011,211020,8,7,201107,5465,666692.0
2011,211020,8,8,201108,5451,686098.0
2011,211020,8,9,201109,5438,699144.0
2011,211020,8,10,201110,5384,696058.0
2011,211020,8,11,201111,5404,702228.0
2011,211020,8,12,201112,5412,706132.0
2012,211020,10,1,201201,5398,687664.0
2012,211020,10,2,201202,5404,693154.0
2012,211020,10,3,201203,5404,694546.0
2012,211020,10,4,201204,5412,699812.0
2012,211020,10,5,201205,5480,708548.0
2012,211020,10,6,201206,5471,837858.0
2012,211020,10,7,201207,5328,843404.0
2012,211020,10,8,201208,5317,869242.0
2012,211020,10,9,201209,5330,883702.0
2012,211020,10,10,201210,5361,896832.0
2012,211020,10,11,201211,5371,902014.0
2012,211020,10,12,201212,5394,1031366.0
2013,211020,8,1,201301,5386,1014740.0
2013,211020,8,2,201302,5325,1056962.0
2013,211020,8,3,201303,5351,1150590.0
2013,211020,8,4,201304,5350,1150230.0
2013,211020,8,5,201305,5350,1161806.0
2013,211020,8,6,201306,5316,1169880.0
2013,211020,8,7,201307,5328,1174500.0
2013,211020,8,8,201308,5345,1187286.0
2013,211020,8,9,201309,5340,1185714.0
2013,211020,8,10,201310,5342,1189910.0
2013,211020,8,11,201311,5329,1194432.0
2013,211020,8,12,201312,5304,1196312.0
2014,211020,7,1,201401,5318,1205838.0
2014,211020,7,2,201402,5300,1208660.0
2014,211020,7,3,201403,5263,1200786.0
2014,211020,7,4,201404,5304,1211214.0
2014,211020,7,5,201405,5261,1196426.0
2014,211020,7,6,201406,5364,1346197.0
2014,211020,7,7,201407,5674,1401596.0
2014,211020,7,8,201408,5565,1384669.0
2014,211020,7,9,201409,5596,1393384.0
2014,211020,7,10,201410,5597,1389055.0
2014,211020,7,11,201411,5588,1376598.0
2014,211020,7,12,201412,5571,1365152.0
2015,211020,10,1,201501,5561,1345099.0
2015,211020,10,2,201502,5567,1344265.0
2015,211020,10,3,201503,5581,1348718.0
2015,211020,10,4,201504,5544,1338585.0
2015,211020,10,5,201505,5553,1338578.0
2015,211020,10,6,201506,5533,1329850.0
2015,211020,10,7,201507,5524,1316288.0
2015,211020,10,8,201508,5513,1275235.0
2015,211020,10,9,201509,5168,1172687.0
2015,211020,10,10,201510,5134,1145674.0
2015,211020,10,11,201511,5264,1156006.0
2015,211020,10,12,201512,5277,1143203.0
2016,211020,9,1,201601,5805,1180155.0
2016,211020,9,2,201602,5815,1174981.0
2016,211020,9,3,201603,5865,1176599.0
2016,211020,9,4,201604,5864,1174176.0
2016,211020,9,5,201605,5847,1161150.0
2016,211020,9,6,201606,5852,1161288.0
2016,211020,9,7,201607,5822,1281924.0
2016,211020,9,8,201608,5802,1270695.0
2016,211020,9,9,201609,5618,1234155.0
2016,211020,9,10,201610,5581,1230861.0
2016,211020,9,11,201611,5465,1201929.0
2016,211020,9,12,201612,5407,1185356.0
2004,211023,3,1,200401,697,55530.0
2004,211023,3,2,200402,697,55530.0
2004,211023,3,3,200403,697,55530.0
2004,211023,3,4,200404,697,55020.0
2004,211023,3,5,200405,697,54855.0
2004,211023,3,6,200406,697,54720.0
2004,211023,3,7,200407,697,54660.0
2004,211023,3,8,200408,697,54615.0
2004,211023,3,9,200409,793,60870.0
2004,211023,3,10,200410,936,71351.0
2004,211023,3,11,200411,936,71276.0
2004,211023,3,12,200412,934,72116.0
2005,211023,3,1,200501,936,71155.0
2005,211023,3,2,200502,935,71105.0
2005,211023,3,3,200503,935,71105.0
2005,211023,3,4,200504,941,71410.0
2005,211023,3,5,200505,966,73500.0
2005,211023,3,6,200506,966,73500.0
2005,211023,3,7,200507,977,74180.0
2005,211023,3,8,200508,976,74215.0
2005,211023,3,9,200509,985,75025.0
2005,211023,3,10,200510,986,72087.0
2005,211023,3,11,200511,956,69699.0
2005,211023,3,12,200512,992,72421.0
2006,211023,2,1,200601,981,70521.0
2006,211023,2,2,200602,976,71249.0
2006,211023,2,3,200603,975,71465.0
2006,211023,2,4,200604,975,71465.0
2006,211023,2,5,200605,1008,73561.0
2006,211023,2,6,200606,1060,76495.0
2006,211023,2,7,200607,1054,76192.0
2006,211023,2,8,200608,1054,76192.0
2006,211023,2,9,200609,1041,75127.0
2006,211023,2,10,200610,1046,75519.0
2006,211023,2,11,200611,1046,75331.0
2006,211023,2,12,200612,1005,72502.0
2007,211023,1,1,200701,1011,72252.0
2007,211023,1,2,200702,1151,82437.0
2007,211023,1,3,200703,1187,85249.0
2007,211023,1,4,200704,1201,86019.0
2007,211023,1,5,200705,1213,87257.0
2007,211023,1,6,200706,1198,86412.0
2007,211023,1,7,200707,1186,86129.0
2007,211023,1,8,200708,1248,106236.0
2007,211023,1,9,200709,1237,105562.0
2007,211023,1,10,200710,1298,110884.0
2007,211023,1,11,200711,1334,113904.0
2007,211023,1,12,200712,1337,114368.0
2008,211023,1,1,200801,1364,117688.0
2008,211023,1,2,200802,1365,117274.0
2008,211023,1,3,200803,1358,119986.0
2008,211023,1,4,200804,1403,124278.0
2008,211023,1,5,200805,1417,125973.0
2008,211023,1,6,200806,1422,127415.0
2008,211023,1,7,200807,1548,148194.0
2008,211023,1,8,200808,1545,148035.0
2008,211023,1,9,200809,1546,148675.0
2008,211023,1,10,200810,1543,146465.0
2008,211023,1,11,200811,1588,151880.0
2008,211023,1,12,200812,1576,150982.0
2009,211023,4,1,200901,1658,157240.0
2009,211023,4,2,200902,1655,157234.0
2009,211023,4,3,200903,1650,157014.0
2009,211023,4,4,200904,1647,156962.0
2009,211023,4,5,200905,1643,156514.0
2009,211023,4,6,200906,1651,159632.0
2009,211023,4,7,200907,1644,159092.0
2009,211023,4,8,200908,1649,160586.0
2009,211023,4,9,200909,1643,177275.0
2009,211023,4,10,200910,1648,178213.0
2009,211023,4,11,200911,1636,176186.0
2009,211023,4,12,200912,1624,175036.0
2010,211023,1,1,201001,1606,169062.0
2010,211023,1,2,201002,1607,169669.0
2010,211023,1,3,201003,1615,171185.0
2010,211023,1,4,201004,1614,171524.0
2010,211023,1,5,201005,1613,171786.0
2010,211023,1,6,201006,1608,172220.0
2010,211023,1,7,201007,1589,171198.0
2010,211023,1,8,201008,1592,171891.0
2010,211023,1,9,201009,1596,172502.0
2010,211023,1,10,201010,1581,172678.0
2010,211023,1,11,201011,1570,171740.0
2010,211023,1,12,201012,1578,172114.0
2011,211023,4,1,201101,1562,164841.0
2011,211023,4,2,201102,1693,177914.0
2011,211023,4,3,201103,1688,176964.0
2011,211023,4,4,201104,1686,207916.0
2011,211023,4,5,201105,1686,209372.0
2011,211023,4,6,201106,1681,208786.0
2011,211023,4,7,201107,1681,208754.0
2011,211023,4,8,201108,1671,211716.0
2011,211023,4,9,201109,1761,227560.0
2011,211023,4,10,201110,1788,229402.0
2011,211023,4,11,201111,1785,229078.0
2011,211023,4,12,201112,1782,228396.0
2012,211023,1,1,201201,1778,220524.0
2012,211023,1,2,201202,1782,221940.0
2012,211023,1,3,201203,1785,223042.0
2012,211023,1,4,201204,1785,226036.0
2012,211023,1,5,201205,1789,227184.0
2012,211023,1,6,201206,1776,282546.0
2012,211023,1,7,201207,1820,292256.0
2012,211023,1,8,201208,1865,302748.0
2012,211023,1,9,201209,1861,306622.0
2012,211023,1,10,201210,1862,309896.0
2012,211023,1,11,201211,1870,312512.0
2012,211023,1,12,201212,1875,349140.0
2013,211023,3,1,201301,1871,337394.0
2013,211023,3,2,201302,1839,352350.0
2013,211023,3,3,201303,1911,384714.0
2013,211023,3,4,201304,1899,383982.0
2013,211023,3,5,201305,1895,386880.0
2013,211023,3,6,201306,1882,385328.0
2013,211023,3,7,201307,1878,382560.0
2013,211023,3,8,201308,1879,380086.0
2013,211023,3,9,201309,1879,380664.0
2013,211023,3,10,201310,1881,387224.0
2013,211023,3,11,201311,1867,383398.0
2013,211023,3,12,201312,1915,388462.0
2015,211023,1,1,201501,1886,420542.0
2015,211023,1,2,201502,1894,422724.0
2015,211023,1,3,201503,1893,422430.0
2015,211023,1,4,201504,1884,418916.0
2015,211023,1,5,201505,1874,413143.0
2015,211023,1,6,201506,1839,406002.0
2015,211023,1,7,201507,1840,402792.0
2015,211023,1,8,201508,1830,390833.0
2015,211023,1,9,201509,1801,378258.0
2015,211023,1,10,201510,1716,355884.0
2015,211023,1,11,201511,1682,344577.0
2015,211023,1,12,201512,1690,344214.0
2016,211023,1,1,201601,1656,336140.0
2016,211023,1,2,201602,1659,335713.0
2016,211023,1,3,201603,1613,326057.0
2016,211023,1,4,201604,1621,328083.0
2016,211023,1,5,201605,1616,326131.0
2016,211023,1,6,201606,1612,324420.0
2016,211023,1,7,201607,1678,373217.0
2016,211023,1,8,201608,1676,371888.0
2016,211023,1,9,201609,1635,362699.0
2016,211023,1,10,201610,1663,368509.0
2016,211023,1,11,201611,1617,358253.0
2016,211023,1,12,201612,1619,348611.0
2004,211027,8,1,200401,402,34185.0
2004,211027,8,2,200402,402,34185.0
2004,211027,8,3,200403,402,34185.0
2004,211027,8,4,200404,402,33975.0
2004,211027,8,5,200405,402,33975.0
2004,211027,8,6,200406,402,33885.0
2004,211027,8,7,200407,402,33855.0
2004,211027,8,8,200408,402,33780.0
2004,211027,8,9,200409,422,35190.0
2004,211027,8,10,200410,516,43582.0
2004,211027,8,11,200411,533,44105.0
2004,211027,8,12,200412,717,59872.0
2005,211027,8,1,200501,718,59094.0
2005,211027,8,2,200502,715,58899.0
2005,211027,8,3,200503,715,58899.0
2005,211027,8,4,200504,716,58949.0
2005,211027,8,5,200505,755,62009.0
2005,211027,8,6,200506,754,61994.0
2005,211027,8,7,200507,843,68364.0
2005,211027,8,8,200508,864,69489.0
2005,211027,8,9,200509,864,69489.0
2005,211027,8,10,200510,922,72152.0
2005,211027,8,11,200511,886,69898.0
2005,211027,8,12,200512,890,70174.0
2006,211027,10,1,200601,878,66068.0
2006,211027,10,2,200602,876,65814.0
2006,211027,10,3,200603,926,70191.0
2006,211027,10,4,200604,983,73910.0
2006,211027,10,5,200605,1023,76795.0
2006,211027,10,6,200606,1446,105489.0
2006,211027,10,7,200607,1416,103721.0
2006,211027,10,8,200608,1416,103771.0
2006,211027,10,9,200609,1411,103601.0
2006,211027,10,10,200610,1403,103452.0
2006,211027,10,11,200611,1400,103123.0
2006,211027,10,12,200612,1323,98262.0
2007,211027,3,1,200701,1328,98401.0
2007,211027,3,2,200702,1317,98671.0
2007,211027,3,3,200703,1315,99071.0
2007,211027,3,4,200704,1307,99041.0
2007,211027,3,5,200705,1311,99383.0
2007,211027,3,6,200706,1292,98098.0
2007,211027,3,7,200707,1287,98218.0
2007,211027,3,8,200708,1294,116887.0
2007,211027,3,9,200709,1299,117272.0
2007,211027,3,10,200710,1292,116968.0
2007,211027,3,11,200711,1295,117422.0
2007,211027,3,12,200712,1293,117387.0
